pi_id,pi_name
554019,John Aitchison
554020,Robert Moritz
554028,Tian Lan
554035,Victor Ferreira
554036,T. Florian Jaeger
554067,Wyatt Newman
554071,Xinyi Yuan
554082,Andrew Nealen
554087,Debasish Dutta
554109,Kristin Bennett
554119,James Townsend
554123,Ellen Wartella
554177,Pankaj Agarwal
554179,Carolyn Rose
554181,Maurice Herlihy
554189,Pat Gallo
554190,Edward Skoudis
554191,Michael Qaissaunee
554195,Avrim Blum
554197,Eleazar Eskin
554207,Marian Chertow
554219,Melody Moore
554238,Tricia Wachtendorf
554242,Jun Ni
554244,Lee Spector
554263,Katrina Ligett
554265,Sara McMains
554285,Ratnesh Kumar
554303,Raegen Miller
554315,Shabbir Ahmed
554327,Louise Comfort
554329,Daniel Mosse'
554332,Christopher Davis
554341,Eitan Grinspun
554348,Ioannis Kakadiaris
554349,Shishir Shah
554355,Cynthia Gibas
554356,Zhengchang Su
554359,Brenda Philips
554360,Michael Zink
554365,Randall Kamien
554382,Larry Smarr
554383,Hans-Werner Braun
554387,Yan Tong
554394,Jie Wang
554404,Kevin Fu
554411,Jay Lee
554413,Edzel Lapira
554417,Pravin Varaiya
554423,Xiaorui Wang
554449,Alexis Kwasinski
554450,Andres Kwasinski
554456,Maria Cruz
554458,Thomas Theis
554461,Radu Marculescu
554462,Diana Marculescu
554467,Barbara Minsker
554468,Kenton McHenry
554470,Mary Whitton
554471,Jack Snoeyink
554479,Mary Lou Maher
554505,Peter Luh
554506,Krishna Pattipati
554510,Elena Litchman
554511,Hayder Radha
554514,Guoliang Xing
554523,Evdokia Nikolova
554534,Mehmet Vuran
554538,Praveen Kumar
554542,Soroosh Sorooshian
554545,Alexander Ihler
554547,Ian Foster
554548,Joshua Elliott
554550,Thomas Dietterich
554551,Claire Montgomery
554552,Ronald Metoyer
554553,Heidi Albers
554583,Sanjay Madria
554591,Chaomei Chen
554592,Xiaohua (Tony) Hu
554596,Jizhong Xiao
554621,Anneliese Andrews
554636,Matthew Valenti
554652,Arcot Rajasekar
554655,Vijay Raghavan
554666,Jian Jian Li
554684,Alicia Washington
554685,Legand Burge
554697,Barbara Shinn-Cunningham
554698,Joshua McDermott
554699,Daniel Ellis
554714,Todd Thorsen
554760,Cato Laurencin
554764,Jay Aikat
554765,Kevin Jeffay
554770,S. Ranji Ranjithan
554778,Bernhard Palsson
554786,Emmanouil Tentzeris
554822,William Goddard
554823,Nadrian Seeman
554881,Kenneth Williams
554882,Kelvin Bryant
554885,Gerry Dozier
554887,Chutima Boonthum
554891,Charles Weatherford
554912,S. Keith Hargrove
554914,Sandra DeLoatch
554925,Lamont Flowers
554927,Suxia Cui
554930,Lei Huang
554954,Zhenbu Zhang
554979,Daniel Jimenez
554983,James Ostrowski
555004,Scott Weidman
555021,Tommaso Melodia
555023,Nicola Ferrier
555024,Michael Zinn
555090,David Baker
555148,Christiaan Paredis
555160,Kenneth Young
555165,Christopher Reddy
555188,Douglas Toomey
555190,Mohammad Zubair
555208,John Bush
555213,Marina Epelman
555214,Archis Ghate
555227,Thomas Mason
555229,Walter Dodds
555235,Pablo Laguna
555277,David Goldberg
555292,Michael Miller
555302,Jeremy Johnson
555324,Emmett Witchel
555363,Natarajan Shankar
555401,Huijie Xue
555419,Tara Madhyastha
555420,Wanpracha Chaovalitwongse
555427,James Gardner
555466,Zi-Kui Liu
555489,Chengde Mao
555494,Seddik Djouadi
555498,Hao Yan
555502,Andrew Myers
555514,Kristin Williams
555524,Mor Harchol-Balter
555532,John Wilkin
555535,Heather Rosoff
555555,John Wen
555556,Robert Hull
555558,Daniel Lewis
555560,Raymond Levitt
555574,Kenn Oldham
555576,Qin Lv
555580,Alice Agogino
555591,Kang Li
555612,Heinrich Jaeger
555636,Thomas Wolcott
555639,Gianluca Piazza
555644,Todd Murphey
555714,Melvin Leok
555783,Kornel Ehmann
555788,Rene Vidal
555789,Laurent Younes
555791,Meeko Oishi
555801,Inseok Hwang
555803,Brian White
555820,Eckart Meiburg
555822,David Gamarnik
555848,Dong Qian
555863,Jeffrey Gray
555865,Daria Tsoupikova
555866,David Brown
555867,Jaber Abu Qahouq
555869,Jed Fuhrman
555889,Craig Tovey
555929,Alvin Lebeck
555935,Mark Oskin
555936,Luis Ceze
555996,Yang Yang
556012,Brian Bingham
556026,Jiangang Dai
556038,David Miller
556149,Dwight Krehbiel
556162,Geoffrey Cowles
556209,Gretar Tryggvason
556281,Jeffrey Foster
556284,Gary McCracken
556302,John Foster
556339,John Muth
556350,Wendy Zhang
556357,J. Blair Perot
556381,Andrew Chien
556394,Michael Graham
556400,Charles Werth
556413,Kenneth Breuer
556478,Thomas Harmon
556512,Rodney Fox
556513,Shankar Subramaniam
556536,Hongfei Lin
556537,John Cushman
556551,Eric Stefan Shaqfeh
556572,Laura Brown
556579,William Sullivan
556599,Heshan Lin
556612,Martin Berzins
556614,James Sutherland
556616,Ricardo Bianchini
556617,Abhishek Bhattacharjee
556630,Michael Gribskov
556631,Milind Kulkarni
556632,Saurabh Bagchi
556651,Jiangyu Li
556654,Stephan Zdancewic
556655,Milo Martin
556658,Hyesoon Kim
556660,Sudhakar Yalamanchili
556667,Yiran Chen
556682,Vincent Conitzer
556683,Benjamin Lee
556685,Marc Snir
556687,Christopher Gill
556689,Kunal Agrawal
556692,Sandhya Dwarkadas
556706,Christopher Batten
556710,Ryan Newton
556718,Julie Stenken
556721,Jose Renau
556722,Cormac Flanagan
556728,Kenneth Norman
556730,Keshav Pingali
556758,Qinru Qiu
556768,Dimitri Basov
556786,Oyekunle Olukotun
556787,Christoforos Kozyrakis
556789,Rajeev Balasubramonian
556800,Lizy John
556801,Robert van de Geijn
556802,Andreas Gerstlauer
556808,Richard Han
556809,Eric Keller
556816,Daniel Schwartz
556819,Rastislav Bodik
556882,Stephen Miller
556912,Peter Chen
556914,Stephen Beck
556916,Sabrina Sobel
556968,Michael Naughton
556971,Stephen Wilson
556991,Stefan Preble
557047,Dennis Deppe
557048,Peter Delfyett
557091,Luke Zettlemoyer
557136,Xuewu Liu
557144,James Hahn
557145,Brian Richmond
557146,John Philbeck
557147,Taeyoung Lee
557148,Gabe Sibley
557160,Ravishankar Iyer
557161,Gene Robinson
557162,Steven Lumetta
557163,Saurabh Sinha
557164,Cornelis Victor Jongeneel
557173,Dean Krusienski
557183,Bingmei Fu
557200,Kyongbum Lee
557223,Sanjay Krishna
557236,Younan Xia
557263,Karl Bohringer
557272,David Kaeli
557273,Yunsi Fei
557274,Miriam Leeser
557296,Margrit Betke
557313,Jonathan Cook
557314,Jeanine Cook
557315,Mingzhou Song
557316,Huiping Cao
557333,Ilya Vakser
557334,A. Townsend Peterson
557335,Jun Huan
557336,Justin Blumenstiel
557337,Krzysztof Kuczera
557340,Charles Thompson
557355,Tsung-Cheng Shen
557365,Marcus Sarkis
557396,Michael Jensen
557409,Gary Bernstein
557423,Partha Dutta
557449,Nikolaos Papanikolopoulos
557450,Tasoulla Hadjiyanni
557451,Kelvin Lim
557452,Arindam Banerjee
557453,Gail Bernstein
557461,Jagannathan Ramanujam
557463,Honggao Liu
557466,Joseph Lucia
557467,Edmond Dougherty
557468,Frank Klassner
557470,Ben Taskar
557487,William Gropp
557488,Philip Smith
557489,Xian-He Sun
557493,Jinghong Chen
557516,Lydia Kavraki
557517,Ashok Veeraraghavan
557518,Genevera Allen
557523,Chia-Chu Chiang
557526,Fuqin Xiong
557527,Chansu Yu
557528,Miron Kaufman
557530,Haodong Wang
557538,Robert Gatchel
557539,Mario Romero-Ortega
557541,Vassilis Athitsos
557555,Jeff Bokor
557556,Michael Crommie
557574,Julio Facelli
557575,Eric Eide
557596,Taylor Martin
557605,Falko Kuester
557607,Thomas DeFanti
557608,Jurgen Schulze
557624,Christopher Poulsen
557628,Kristene Unsworth
557642,Tamer Nadeem
557651,Ouri Wolfson
557660,Lance Fortnow
557662,Lakshmish Ramaswamy
557686,Steven Smith
557696,Suzanne Lenhart
557729,Mo-Yuen Chow
557740,Julie Linsey
557748,Carl Maltzahn
557751,Scott Brandt
557772,Vivek Sarkar
557774,Kelly Benoit-Bird
557776,Ping Yang
557802,Thomas Carsey
557814,Bilal Khan
557815,Kirk Dombrowski
557816,Spiridon Bakiras
557817,ric curtis
557818,Travis Wendel
557830,Edward Allen
557842,Jeffrey Collmann
557843,Lisa Singh
557844,Sidney Berkowitz
557845,Susan Martin
557849,Kurt Squire
557855,William Lehr
557866,Daniel Kammen
557867,Peter Muhlberger
557870,Thomas Griffiths
557889,Sheila Tejada
557891,Joaquin Ruiz
557898,Richard Hooper
557899,Witold Krajewski
557905,Kyle Whyte
557906,Michael O'Rourke
557907,Sean Valles
557908,Thomas Dietz
557912,Barbara Cosens
557913,Troy Hall
557914,Jan Boll
557926,Bradley Brummel
557941,Michael Taylor
557943,Jeffrey Bigham
557952,Jacqueline Isaacs
557983,James Holbrook
557984,Kuruvilla John
557985,Angela Wilson
557986,Joseph Oppong
557987,Adam Briggle
557996,Robert France
558000,Thomas Philip
558020,David Foster
558026,John Marshall
558051,William Tolone
558080,Jiann Yuan
558093,Keith Clarke
558105,Malek Adjouadi
558108,Naphtali Rishe
558109,Sitharama Iyengar
558117,Christoph Csallner
558118,Vangelis Metsis
558126,Ovidiu Daescu
558131,Abeer Alwan
558132,Mihaela van der Schaar
558152,Vipin Chaudhary
558157,Roozbeh Jafari
558161,Sharmistha Bagchi-Sen
558165,David Kasik
558166,Marc Barr
558173,Richard Korf
558176,Yelena Yesha
558205,Manish Parashar
558206,Ivan Rodero
558209,Jennifer Hasler
558225,Richard Aslin
558235,Christian Schunn
558241,Siddika Guzey
558242,Richard Hudson
558243,David Musicant
558244,Kathleen O'Donnell
558250,Mark Novotny
558252,Mark Jarrell
558254,Thomas Gendreau
558256,Melissa Koch
558257,Eric Snow
558281,Christine Reich
558282,Andrea Durham
558283,Clara Cahill
558285,John Korb
558286,Aman Yadav
558287,James Lehman
558288,Brian French
558292,Jeanne Rose Century
558293,Sarah Wille
558297,Marie desJardins
558299,Nigamanth Sridhar
558300,Debbie Jackson
558301,Santosh Misra
558302,Karla Hamlen
558304,Jandelyn Plane
558308,Joyce Malyn-Smith
558309,Deborah Boisvert
558310,Kelly Powers
558312,Elizabeth Simon
558317,Christine Alvarado
558319,Erin Knight
558320,Brian Dorn
558321,Michael Wagner
558322,Andrea Forte
558328,Robin Shoop
558330,Anu Gokhale
558331,Kenton Machina
558335,Dennis Brylow
558336,Marta Magiera
558338,Tiffany Berry
558339,Colleen Lewis
558340,Tom McKlin
558345,Alexis Martin
558346,Allison Scott
558347,Jarvis Sulcer
558368,Wenjin Zheng
558377,Bahram Parvin
558389,Jens Palsberg
558390,Suresh Jagannathan
558407,Richard Ikeda
558409,Gerald Friedland
558448,Matthew Turk
558467,Sunil Agrawal
558475,James Demmel
558481,Gregory Newman
558485,Jason Cong
558486,Robert Wood
558488,Laxmikant Kale
558495,Renato Figueiredo
558497,David Bader
558498,Richard Vuduc
558505,Gagan Agrawal
558507,Edgar Gabriel
558513,Tevfik Kosar
558517,Maxine Brown
558518,Jason Leigh
558519,Luc Renambot
558523,Marlon Pierce
558524,Suresh Marru
558531,A. Selcuk Uluagac
558541,Julien Langou
558546,Sohrab Ismail-Beigi
558548,George Bosilca
558550,Jack Dongarra
558560,K. Selcuk Candan
558561,Maria Luisa Sapino
558563,Prashant Shenoy
558564,David Irwin
558578,Carl Kelley
558579,Jerzy Bernholc
558589,Mark Miller
558590,Amitava Majumdar
558594,Steven Tuecke
558595,Rudolf Eigenmann
558600,Charles Hansen
558604,Russel Caflisch
558605,Warren Mori
558641,Murat Kantarcioglu
558650,Jesse Wilkins
558685,John Wilkins
558784,Theresa Gaasterland
558793,James Liao
558834,Jane Lehr
558848,John Cavazos
558854,Ayanna Howard
558856,Sidney D'Mello
558865,Binhai Zhu
558869,Thomas Hacker
558870,Suzanne Shontz
558880,Christos Papadimitriou
558897,Martha Peterson
558904,James Bowring
558924,Edgar An
558935,Maja Mataric
558950,Michael Cafarella
558952,Kurt Maute
558957,Erik Winfree
558959,Mario Gerla
558975,Ali Abdi
558984,Carola Wenk
559029,David Jackson
559033,Daniel Rockmore
559051,Tadayoshi Kohno
559053,Vadim Backman
559061,David Galas
559069,Kurt Fristrup
559080,Zhanqing Li
559082,Nell Bailey
559089,Maria Drake
559094,Jeffrey Crowder
559098,Danai Chasaki
559100,Carolyn Seaman
559125,Valliappa Lakshmanan
559137,Thomas Murphy
559140,Lev Gonick
559143,Weikuan Yu
559151,Rafael Arce-Nazario
559160,David Lassner
559162,Ardoth Hassler
559163,Thomas Shields
559170,Shu-Guang Li
559172,Gregory Peterson
559173,Victor Hazlewood
559175,Thomas Lehman
559176,Paul Torrens
559177,Tripti Sinha
559178,Saurabh Channan
559182,Jaroslaw Nabrzyski
559197,Daniel Massey
559198,Christos Papadopoulos
559203,Richard Jones
559204,Bing Wang
559216,Ann Cowan
559222,Joel Tohline
559223,Konstantin Kousoulas
559224,Seung-Jong Park
559225,Lonnie Leger
559226,Sean Robbins
559247,Sylvia Ratnasamy
559253,Deniz Gurkan
559256,Harvey Newman
559268,Daniel Andresen
559269,Don Gruenbacher
559270,J.M. Shawn Hutchinson
559271,Doina Caragea
559273,Dulal Kar
559274,Mehrube Mehrubeoglu
559275,Feiqin Xie
559280,Henry Neeman
559285,David Swanson
559287,Byravamurthy Ramamurthy
559294,Brett Tyler
559298,Thomas Cheatham
559299,Robert Ricci
559300,Steven Corbato
559302,Adam Bolton
559330,Martin Gartzman
559377,Douglas Capone
559397,Christopher Voigt
559399,Rosemary Renaut
559400,Anne Gelb
559402,Charles Isbell
559403,Vishwanathan Swaminathan
559405,Subhasish Mitra
559409,George Biros
559417,John Downie
559419,Robert Harrison
559428,Christopher Miller
559429,Nadine Shillingford Wondem
559435,Eyad Abed
559442,Augustin Chaintreau
559445,Alan Sussman
559453,Jessica Bridges
559454,Anthonette Pena
559463,Madhu Reddy
559465,Sridhar Hannenhalli
559473,E. Virginia Armbrust
559475,Katrina Edwards
559496,Chaitanya Baru
559497,Richard Moore
559498,Philip Papadopoulos
559499,Nancy Wilkins-Diehr
559500,Michael Norman
559502,Daniel Stanzione
559503,Tommy Minyard
559504,Christopher Jordan
559506,Devi Parikh
559522,Gabriele Camera
559524,Elza Erkip
559530,Michael Swift
559547,Hema Srinivasan
559553,Rogers Hall
559554,Kevin Leander
559567,Remco Chang
559568,Niklas Elmqvist
559570,Karen Karavanic
559577,Azadeh Vosoughi
559581,Nichole Pinkard
559589,Dan Popa
559597,Yuriy Brun
559621,Ann Gates
559625,Joseph Kochan
559636,Stephen Bradshaw
559638,Sanguthevar Rajasekaran
559650,Masooda Bashir
559652,Nasir Memon
559662,Pat Langley
559670,Kameswara Rao Namuduri
559671,Yan Wan
559672,Mahadevan Gomathisankaran
559679,Behrooz Shirazi
559680,Ishfaq Ahmad
559694,Mable Fok
559716,Mingjie Lin
559720,Robert Mason
559721,Kate Starbird
559753,Christopher Yang
559770,David Wentzlaff
559800,Natasa Miskov-Zivanov
559805,David Patterson
559829,Ian Suni
559843,Richard Martin
559847,Alan Mickelson
559849,C. K. Shum
559859,Avinash Kodi
559861,Dongmei Wang
559862,Yufei Huang
559863,Ranadip Pal
559864,Aniruddha Datta
559867,Meng Yu
559871,Vivek Shetty
559883,Ahmed Louri
559900,Alexander Rakhlin
559934,Kerry Emanuel
559955,Mark Young
559984,Jason Mars
559993,Pradeep Sen
559995,John Anderies
560011,Christopher Neill
560018,Robert Shelton
560038,Matthew Berman
560043,Stephen Wolff
560044,Gwendolyn Huntoon
560046,Larry Peterson
560054,Amit Sheth
560057,Stuart Williams
560064,Eric Ringger
560070,Thurmon Lockhart
560072,David Thompson
560082,Huaping Liu
560084,Prasad Raghavendra
560088,Lee Pucker
560092,Michael Mitzenmacher
560107,Conor McLennan
560108,Philip Manning
560117,Shuguang Cui
560118,Huiyan Sang
560120,Tao Shu
560128,Liuqing Yang
560130,Harold Vincent Poor
560137,Pan Li
560139,Hanif Sherali
560140,Jeffrey Reed
560145,Roy Pea
560149,Adia Harvey Wingfield
560151,Adam Bossler
560159,Ramesh Johari
560166,Raheem Beyah
560171,Liming Dai
560173,Xiang-Yang Li
560174,Dennis Roberson
560175,Cynthia Hood
560179,Brian Hughes
560181,Robert Marks
560185,Jeyanandh Paramesh
560189,Dina Katabi
560190,Piotr Indyk
560191,Anantha Chandrakasan
560196,Yang Cao
560198,Jiang (Linda) Xie
560200,Yuguang Fang
560202,Jon Peha
560203,Pedro Ferreira
560205,Miao Pan
560207,Suman Banerjee
560208,Xiaojin Zhu
560209,Xinyu Zhang
560216,Michael Honig
560217,Rakesh Vohra
560218,Randall Berry
560219,Vijay Subramanian
560221,Gustavo de Veciana
560222,Sanjay Shakkottai
560223,Lili Qiu
560228,Ian Galton
560230,Danijela Cabric
560233,Venkatachalam Anantharam
560234,Borivoje Nikolic
560235,Anant Sahai
560237,YingLi Tian
560239,Ka-yiu San
560245,Xiaobo Tan
560249,Olena Antonaccio
560250,Kamal Premaratne
560251,Saman Aliari Zonouz
560252,Manohar Narayanamurthi
560257,Serge Egelman
560261,Raghupathy Sivakumar
560263,Aviral Shrivastava
560277,Eyal Peer
560279,Sriram Chellappan
560284,Stephanie Schuckers
560285,Bojan Cukic
560299,Hongbin Yu
560305,Behrokh Khoshnevis
560309,Thomas Holt
560319,Mark Boddy
560332,Elizabeth Belding
560333,Carleen Maitland
560335,Gaurav Sukhatme
560340,Mona Diab
560342,Marleigh Sheaff
560350,Michael Arbib
560356,Prashant Mehta
560385,William Thomas
560388,Ben Zhao
560392,Alok Choudhary
560393,Wei-keng Liao
560394,Ankit Agrawal
560408,Leyuan Shi
560414,Nicholas Bigelow
560430,Michael Gurnis
560434,Timothy Ahern
560436,Jacobus VAN DER MERWE
560438,Haim Grebel
560439,John Carpinelli
560441,Zoi-Heleni Michalopoulou
560444,Jessy Grizzle
560445,Anthony Bloch
560467,Miron Livny
560474,Peter Cornillon
560477,Ross Buck
560478,Mohammad Khan
560480,Thomas Seager
560505,Cecelia Deluca
560510,Amarnath Gupta
560516,Bruce Childers
560533,Chenyang Lu
560534,Yixin Chen
560535,Thomas Bailey
560536,Marin Kollef
560546,Nick McKeown
560558,Kris Hauser
560559,Sriraam Natarajan
560560,Shaun Grannis
560562,Scott Shenker
560564,David Traum
560565,Laura-Ann Petitto
560571,Anthea Coster
560572,Philip Erickson
560573,Joshua Semeter
560574,Frank Lind
560575,Victor Pankratius
560577,Rumi Chunara
560579,Patricia Brennan
560580,Shiyu Zhou
560582,Davide Bolchini
560583,Jon Duke
560586,Vasant G. Honavar
560587,Xiuzhen Cheng
560596,Zico Kolter
560597,Alexander Smola
560601,Richard Snodgrass
560602,John Kececioglu
560603,Abhijit Saha
560604,Thomas Matheson
560612,Bassam Bamieh
560613,Partha Mitra
560616,Liam O'Neill
560629,Bonnie Westra
560630,Gyorgy Simon
560631,Connie Delaney
560633,David Ribes
560634,Janet Vertesi
560636,Heng Huang
560637,Gautam Das
560639,Anthony Gamst
560640,Tajana Rosing
560641,Sameer Tilak
560642,Kevin Patrick
560643,Jeannie Huang
560645,Leigh Abts
560649,Steven Levitan
560650,Anna Balazs
560656,Alan Hastings
560668,Francis DiSalvo
560669,Bart Selman
560670,Carla Gomes
560671,Robert van Dover
560676,William Regli
560677,Vadim Shapiro
560683,Mircea Stan
560684,Stuart Wolf
560687,Edward Boyden
560689,Alan Willner
560690,Joseph Touch
560692,Neil Gershenfeld
560694,John Long
560695,Kenneth Livingston
560696,Marc Smith
560697,Joshua Bongard
560698,Jodi Schwarz
560700,Shaundra Daily
560701,Sabarish Babu
560702,Sophie Joerg
560703,Alison Leonard
560704,Jeffrey Forbes
560705,Ken Dill
560718,Laird Kramer
560721,Chris German
560732,Whee Ky Ma
560735,James Pennebaker
560746,Mohsen Badiey
560747,Aijun Song
560748,Zheng Peng
560755,Paul Leonardi
560758,Dilip Gersappe
560763,Benjamin Van Durme
560764,Akira Omaki
560765,Kyle Rawlins
560766,Paul Smolensky
560767,Geraldine Legendre
560769,A Anwar
560770,Bahram Javidi
560771,Mohammad Tehranipoor
560774,Christopher Duffy
560798,David Dill
560799,Harley McAdams
560800,Lucy Shapiro
560805,Sophie Moore
560806,James Foster
560807,Courtney Meehan
560808,Michelle McGuire
560809,Lars Bode
560811,Dmitri Krioukov
560813,A. Paul Alivisatos
560816,Jules Jaffe
560817,Ryan Kastner
560818,Curt Schurgers
560819,Ana Sirovic
560820,Brice Semmens
560823,Elizabeth MacDonald
560826,Glenn Fredrickson
560828,Yingxiao Wang
560847,William Barkis
560848,Christopher Lawrence
560864,Matthew Mason
560865,Nancy Pollard
560870,Georgios-Alex Dimakis
560875,Alan Sherman
560876,Matt Bishop
560877,Melissa Dark
560878,Thomas Morris
560879,Brandeis Marshall
560884,Ben Moskowitz
560888,Mark Schildhauer
560890,Jon Eisenberg
560895,Alessandra Mileo
560896,Marco Maratea
560897,Michael Kifer
560901,Steven Zucker
560905,Terrence Sejnowski
560914,Wolfgang Porod
560915,Michael Niemier
560916,Kathleen Eggleson
560926,Deborah Estrin
560927,Jessica Ancker
560928,Daniel Stein
560929,Tanzeem Choudhury
560930,Geraldine Gay
560939,Julie Kientz
560940,James Fogarty
560941,Nathaniel Watson
560942,Carol Landis
560968,Arvind Raman
560972,Elizabeth Ozer
560994,Joy Ying Zhang
560995,Robert Kraut
560997,William Thompson
560998,Rajat Mittal
560999,Theodore Abraham
561000,Andreas Andreou
561002,Donggang Liu
561003,Matthew Wright
561013,James Lester
561016,Julian Thayer
561017,Lanlin Lee
561027,Eric Lindquist
561030,Peng Yin
561032,Junseok Chae
561034,Erik Johnson
561046,Abdelsalam Helal
561048,Nirmalya Roy
561054,Gil Weinberg
561056,Marshall Poole
561066,Justin Cappos
561068,Claire Monteleoni
561079,Brian Butler
561096,Ali Shakouri
561105,Donald Forsyth
561112,Vyas Sekar
561114,Siavash Pourkamali Anaraki
561136,Elliot Soloway
561140,Satyajayant Misra
561141,Enrico Pontelli
561152,Ran Libeskind-Hadas
561154,Nancy Amato
561160,Douglas Smith
561185,Krishna Rajan
561186,Umesh Vaidya
561187,Baskar Ganapathysubramanian
561204,Celia Pearce
561219,Krzysztof Janowicz
561230,Craig Knoblock
561255,Alexander Repenning
561257,Manuel Reyes
561267,Tuomas Sandholm
561353,Ruth West
561355,Ralph Johnson
